Date,Close,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Target
2024-03-25,2174.800048828125,2158.10009765625,2158.10009765625,2158.10009765625,2182.39990234375,2157.89990234375,2156.300048828125,2160.699951171875,2174.800048828125
2024-03-26,2175.60009765625,2174.800048828125,2158.10009765625,2158.10009765625,2158.10009765625,2182.39990234375,2157.89990234375,2156.300048828125,2175.60009765625
2024-03-27,2190.60009765625,2175.60009765625,2174.800048828125,2158.10009765625,2158.10009765625,2158.10009765625,2182.39990234375,2157.89990234375,2190.60009765625
2024-03-28,2217.39990234375,2190.60009765625,2175.60009765625,2174.800048828125,2158.10009765625,2158.10009765625,2158.10009765625,2182.39990234375,2217.39990234375
2024-03-29,2217.39990234375,2217.39990234375,2190.60009765625,2175.60009765625,2174.800048828125,2158.10009765625,2158.10009765625,2158.10009765625,2217.39990234375
2024-03-30,2217.39990234375,2217.39990234375,2217.39990234375,2190.60009765625,2175.60009765625,2174.800048828125,2158.10009765625,2158.10009765625,2217.39990234375
2024-03-31,2217.39990234375,2217.39990234375,2217.39990234375,2217.39990234375,2190.60009765625,2175.60009765625,2174.800048828125,2158.10009765625,2217.39990234375
2024-04-01,2236.5,2217.39990234375,2217.39990234375,2217.39990234375,2217.39990234375,2190.60009765625,2175.60009765625,2174.800048828125,2236.5
2024-04-02,2261.0,2236.5,2217.39990234375,2217.39990234375,2217.39990234375,2217.39990234375,2190.60009765625,2175.60009765625,2261.0
2024-04-03,2294.39990234375,2261.0,2236.5,2217.39990234375,2217.39990234375,2217.39990234375,2217.39990234375,2190.60009765625,2294.39990234375
2024-04-04,2288.800048828125,2294.39990234375,2261.0,2236.5,2217.39990234375,2217.39990234375,2217.39990234375,2217.39990234375,2288.800048828125
2024-04-05,2325.699951171875,2288.800048828125,2294.39990234375,2261.0,2236.5,2217.39990234375,2217.39990234375,2217.39990234375,2325.699951171875
2024-04-06,2325.699951171875,2325.699951171875,2288.800048828125,2294.39990234375,2261.0,2236.5,2217.39990234375,2217.39990234375,2325.699951171875
2024-04-07,2325.699951171875,2325.699951171875,2325.699951171875,2288.800048828125,2294.39990234375,2261.0,2236.5,2217.39990234375,2325.699951171875
2024-04-08,2331.699951171875,2325.699951171875,2325.699951171875,2325.699951171875,2288.800048828125,2294.39990234375,2261.0,2236.5,2331.699951171875
2024-04-09,2343.5,2331.699951171875,2325.699951171875,2325.699951171875,2325.699951171875,2288.800048828125,2294.39990234375,2261.0,2343.5
2024-04-10,2329.60009765625,2343.5,2331.699951171875,2325.699951171875,2325.699951171875,2325.699951171875,2288.800048828125,2294.39990234375,2329.60009765625
2024-04-11,2354.800048828125,2329.60009765625,2343.5,2331.699951171875,2325.699951171875,2325.699951171875,2325.699951171875,2288.800048828125,2354.800048828125
2024-04-12,2356.199951171875,2354.800048828125,2329.60009765625,2343.5,2331.699951171875,2325.699951171875,2325.699951171875,2325.699951171875,2356.199951171875
2024-04-13,2356.199951171875,2356.199951171875,2354.800048828125,2329.60009765625,2343.5,2331.699951171875,2325.699951171875,2325.699951171875,2356.199951171875
2024-04-14,2356.199951171875,2356.199951171875,2356.199951171875,2354.800048828125,2329.60009765625,2343.5,2331.699951171875,2325.699951171875,2356.199951171875
2024-04-15,2365.800048828125,2356.199951171875,2356.199951171875,2356.199951171875,2354.800048828125,2329.60009765625,2343.5,2331.699951171875,2365.800048828125
2024-04-16,2390.800048828125,2365.800048828125,2356.199951171875,2356.199951171875,2356.199951171875,2354.800048828125,2329.60009765625,2343.5,2390.800048828125
2024-04-17,2371.699951171875,2390.800048828125,2365.800048828125,2356.199951171875,2356.199951171875,2356.199951171875,2354.800048828125,2329.60009765625,2371.699951171875
2024-04-18,2382.300048828125,2371.699951171875,2390.800048828125,2365.800048828125,2356.199951171875,2356.199951171875,2356.199951171875,2354.800048828125,2382.300048828125
2024-04-19,2398.39990234375,2382.300048828125,2371.699951171875,2390.800048828125,2365.800048828125,2356.199951171875,2356.199951171875,2356.199951171875,2398.39990234375
2024-04-20,2398.39990234375,2398.39990234375,2382.300048828125,2371.699951171875,2390.800048828125,2365.800048828125,2356.199951171875,2356.199951171875,2398.39990234375
2024-04-21,2398.39990234375,2398.39990234375,2398.39990234375,2382.300048828125,2371.699951171875,2390.800048828125,2365.800048828125,2356.199951171875,2398.39990234375
2024-04-22,2332.199951171875,2398.39990234375,2398.39990234375,2398.39990234375,2382.300048828125,2371.699951171875,2390.800048828125,2365.800048828125,2332.199951171875
2024-04-23,2327.699951171875,2332.199951171875,2398.39990234375,2398.39990234375,2398.39990234375,2382.300048828125,2371.699951171875,2390.800048828125,2327.699951171875
2024-04-24,2324.5,2327.699951171875,2332.199951171875,2398.39990234375,2398.39990234375,2398.39990234375,2382.300048828125,2371.699951171875,2324.5
2024-04-25,2329.800048828125,2324.5,2327.699951171875,2332.199951171875,2398.39990234375,2398.39990234375,2398.39990234375,2382.300048828125,2329.800048828125
2024-04-26,2334.800048828125,2329.800048828125,2324.5,2327.699951171875,2332.199951171875,2398.39990234375,2398.39990234375,2398.39990234375,2334.800048828125
2024-04-27,2334.800048828125,2334.800048828125,2329.800048828125,2324.5,2327.699951171875,2332.199951171875,2398.39990234375,2398.39990234375,2334.800048828125
2024-04-28,2334.800048828125,2334.800048828125,2334.800048828125,2329.800048828125,2324.5,2327.699951171875,2332.199951171875,2398.39990234375,2334.800048828125
2024-04-29,2345.39990234375,2334.800048828125,2334.800048828125,2334.800048828125,2329.800048828125,2324.5,2327.699951171875,2332.199951171875,2345.39990234375
2024-04-30,2291.39990234375,2345.39990234375,2334.800048828125,2334.800048828125,2334.800048828125,2329.800048828125,2324.5,2327.699951171875,2291.39990234375
2024-05-01,2299.89990234375,2291.39990234375,2345.39990234375,2334.800048828125,2334.800048828125,2334.800048828125,2329.800048828125,2324.5,2299.89990234375
2024-05-02,2299.199951171875,2299.89990234375,2291.39990234375,2345.39990234375,2334.800048828125,2334.800048828125,2334.800048828125,2329.800048828125,2299.199951171875
2024-05-03,2299.0,2299.199951171875,2299.89990234375,2291.39990234375,2345.39990234375,2334.800048828125,2334.800048828125,2334.800048828125,2299.0
2024-05-04,2299.0,2299.0,2299.199951171875,2299.89990234375,2291.39990234375,2345.39990234375,2334.800048828125,2334.800048828125,2299.0
2024-05-05,2299.0,2299.0,2299.0,2299.199951171875,2299.89990234375,2291.39990234375,2345.39990234375,2334.800048828125,2299.0
2024-05-06,2321.60009765625,2299.0,2299.0,2299.0,2299.199951171875,2299.89990234375,2291.39990234375,2345.39990234375,2321.60009765625
2024-05-07,2315.199951171875,2321.60009765625,2299.0,2299.0,2299.0,2299.199951171875,2299.89990234375,2291.39990234375,2315.199951171875
2024-05-08,2313.60009765625,2315.199951171875,2321.60009765625,2299.0,2299.0,2299.0,2299.199951171875,2299.89990234375,2313.60009765625
2024-05-09,2332.10009765625,2313.60009765625,2315.199951171875,2321.60009765625,2299.0,2299.0,2299.0,2299.199951171875,2332.10009765625
2024-05-10,2367.300048828125,2332.10009765625,2313.60009765625,2315.199951171875,2321.60009765625,2299.0,2299.0,2299.0,2367.300048828125
2024-05-11,2367.300048828125,2367.300048828125,2332.10009765625,2313.60009765625,2315.199951171875,2321.60009765625,2299.0,2299.0,2367.300048828125
2024-05-12,2367.300048828125,2367.300048828125,2367.300048828125,2332.10009765625,2313.60009765625,2315.199951171875,2321.60009765625,2299.0,2367.300048828125
2024-05-13,2336.10009765625,2367.300048828125,2367.300048828125,2367.300048828125,2332.10009765625,2313.60009765625,2315.199951171875,2321.60009765625,2336.10009765625
2024-05-14,2353.39990234375,2336.10009765625,2367.300048828125,2367.300048828125,2367.300048828125,2332.10009765625,2313.60009765625,2315.199951171875,2353.39990234375
2024-05-15,2388.699951171875,2353.39990234375,2336.10009765625,2367.300048828125,2367.300048828125,2367.300048828125,2332.10009765625,2313.60009765625,2388.699951171875
2024-05-16,2380.0,2388.699951171875,2353.39990234375,2336.10009765625,2367.300048828125,2367.300048828125,2367.300048828125,2332.10009765625,2380.0
2024-05-17,2412.199951171875,2380.0,2388.699951171875,2353.39990234375,2336.10009765625,2367.300048828125,2367.300048828125,2367.300048828125,2412.199951171875
2024-05-18,2412.199951171875,2412.199951171875,2380.0,2388.699951171875,2353.39990234375,2336.10009765625,2367.300048828125,2367.300048828125,2412.199951171875
2024-05-19,2412.199951171875,2412.199951171875,2412.199951171875,2380.0,2388.699951171875,2353.39990234375,2336.10009765625,2367.300048828125,2412.199951171875
2024-05-20,2433.89990234375,2412.199951171875,2412.199951171875,2412.199951171875,2380.0,2388.699951171875,2353.39990234375,2336.10009765625,2433.89990234375
2024-05-21,2421.699951171875,2433.89990234375,2412.199951171875,2412.199951171875,2412.199951171875,2380.0,2388.699951171875,2353.39990234375,2421.699951171875
2024-05-22,2389.199951171875,2421.699951171875,2433.89990234375,2412.199951171875,2412.199951171875,2412.199951171875,2380.0,2388.699951171875,2389.199951171875
2024-05-23,2335.0,2389.199951171875,2421.699951171875,2433.89990234375,2412.199951171875,2412.199951171875,2412.199951171875,2380.0,2335.0
2024-05-24,2332.5,2335.0,2389.199951171875,2421.699951171875,2433.89990234375,2412.199951171875,2412.199951171875,2412.199951171875,2332.5
2024-05-25,2332.5,2332.5,2335.0,2389.199951171875,2421.699951171875,2433.89990234375,2412.199951171875,2412.199951171875,2332.5
2024-05-26,2332.5,2332.5,2332.5,2335.0,2389.199951171875,2421.699951171875,2433.89990234375,2412.199951171875,2332.5
2024-05-27,2332.5,2332.5,2332.5,2332.5,2335.0,2389.199951171875,2421.699951171875,2433.89990234375,2332.5
2024-05-28,2355.199951171875,2332.5,2332.5,2332.5,2332.5,2335.0,2389.199951171875,2421.699951171875,2355.199951171875
2024-05-29,2340.300048828125,2355.199951171875,2332.5,2332.5,2332.5,2332.5,2335.0,2389.199951171875,2340.300048828125
2024-05-30,2342.89990234375,2340.300048828125,2355.199951171875,2332.5,2332.5,2332.5,2332.5,2335.0,2342.89990234375
2024-05-31,2322.89990234375,2342.89990234375,2340.300048828125,2355.199951171875,2332.5,2332.5,2332.5,2332.5,2322.89990234375
2024-06-01,2322.89990234375,2322.89990234375,2342.89990234375,2340.300048828125,2355.199951171875,2332.5,2332.5,2332.5,2322.89990234375
2024-06-02,2322.89990234375,2322.89990234375,2322.89990234375,2342.89990234375,2340.300048828125,2355.199951171875,2332.5,2332.5,2322.89990234375
2024-06-03,2346.60009765625,2322.89990234375,2322.89990234375,2322.89990234375,2342.89990234375,2340.300048828125,2355.199951171875,2332.5,2346.60009765625
2024-06-04,2325.5,2346.60009765625,2322.89990234375,2322.89990234375,2322.89990234375,2342.89990234375,2340.300048828125,2355.199951171875,2325.5
2024-06-05,2354.10009765625,2325.5,2346.60009765625,2322.89990234375,2322.89990234375,2322.89990234375,2342.89990234375,2340.300048828125,2354.10009765625
2024-06-06,2370.300048828125,2354.10009765625,2325.5,2346.60009765625,2322.89990234375,2322.89990234375,2322.89990234375,2342.89990234375,2370.300048828125
2024-06-07,2305.199951171875,2370.300048828125,2354.10009765625,2325.5,2346.60009765625,2322.89990234375,2322.89990234375,2322.89990234375,2305.199951171875
2024-06-08,2305.199951171875,2305.199951171875,2370.300048828125,2354.10009765625,2325.5,2346.60009765625,2322.89990234375,2322.89990234375,2305.199951171875
2024-06-09,2305.199951171875,2305.199951171875,2305.199951171875,2370.300048828125,2354.10009765625,2325.5,2346.60009765625,2322.89990234375,2305.199951171875
2024-06-10,2307.699951171875,2305.199951171875,2305.199951171875,2305.199951171875,2370.300048828125,2354.10009765625,2325.5,2346.60009765625,2307.699951171875
2024-06-11,2307.5,2307.699951171875,2305.199951171875,2305.199951171875,2305.199951171875,2370.300048828125,2354.10009765625,2325.5,2307.5
2024-06-12,2336.0,2307.5,2307.699951171875,2305.199951171875,2305.199951171875,2305.199951171875,2370.300048828125,2354.10009765625,2336.0
2024-06-13,2300.199951171875,2336.0,2307.5,2307.699951171875,2305.199951171875,2305.199951171875,2305.199951171875,2370.300048828125,2300.199951171875
2024-06-14,2331.39990234375,2300.199951171875,2336.0,2307.5,2307.699951171875,2305.199951171875,2305.199951171875,2305.199951171875,2331.39990234375
2024-06-15,2331.39990234375,2331.39990234375,2300.199951171875,2336.0,2307.5,2307.699951171875,2305.199951171875,2305.199951171875,2331.39990234375
2024-06-16,2331.39990234375,2331.39990234375,2331.39990234375,2300.199951171875,2336.0,2307.5,2307.699951171875,2305.199951171875,2331.39990234375
2024-06-17,2312.39990234375,2331.39990234375,2331.39990234375,2331.39990234375,2300.199951171875,2336.0,2307.5,2307.699951171875,2312.39990234375
2024-06-18,2330.39990234375,2312.39990234375,2331.39990234375,2331.39990234375,2331.39990234375,2300.199951171875,2336.0,2307.5,2330.39990234375
2024-06-19,2330.39990234375,2330.39990234375,2312.39990234375,2331.39990234375,2331.39990234375,2331.39990234375,2300.199951171875,2336.0,2330.39990234375
2024-06-20,2353.800048828125,2330.39990234375,2330.39990234375,2312.39990234375,2331.39990234375,2331.39990234375,2331.39990234375,2300.199951171875,2353.800048828125
2024-06-21,2316.39990234375,2353.800048828125,2330.39990234375,2330.39990234375,2312.39990234375,2331.39990234375,2331.39990234375,2331.39990234375,2316.39990234375
2024-06-22,2316.39990234375,2316.39990234375,2353.800048828125,2330.39990234375,2330.39990234375,2312.39990234375,2331.39990234375,2331.39990234375,2316.39990234375
2024-06-23,2316.39990234375,2316.39990234375,2316.39990234375,2353.800048828125,2330.39990234375,2330.39990234375,2312.39990234375,2331.39990234375,2316.39990234375
2024-06-24,2330.0,2316.39990234375,2316.39990234375,2316.39990234375,2353.800048828125,2330.39990234375,2330.39990234375,2312.39990234375,2330.0
2024-06-25,2316.60009765625,2330.0,2316.39990234375,2316.39990234375,2316.39990234375,2353.800048828125,2330.39990234375,2330.39990234375,2316.60009765625
2024-06-26,2299.199951171875,2316.60009765625,2330.0,2316.39990234375,2316.39990234375,2316.39990234375,2353.800048828125,2330.39990234375,2299.199951171875
2024-06-27,2324.5,2299.199951171875,2316.60009765625,2330.0,2316.39990234375,2316.39990234375,2316.39990234375,2353.800048828125,2324.5
2024-06-28,2327.699951171875,2324.5,2299.199951171875,2316.60009765625,2330.0,2316.39990234375,2316.39990234375,2316.39990234375,2327.699951171875
2024-06-29,2327.699951171875,2327.699951171875,2324.5,2299.199951171875,2316.60009765625,2330.0,2316.39990234375,2316.39990234375,2327.699951171875
2024-06-30,2327.699951171875,2327.699951171875,2327.699951171875,2324.5,2299.199951171875,2316.60009765625,2330.0,2316.39990234375,2327.699951171875
2024-07-01,2327.60009765625,2327.699951171875,2327.699951171875,2327.699951171875,2324.5,2299.199951171875,2316.60009765625,2330.0,2327.60009765625
2024-07-02,2323.0,2327.60009765625,2327.699951171875,2327.699951171875,2327.699951171875,2324.5,2299.199951171875,2316.60009765625,2323.0
2024-07-03,2359.800048828125,2323.0,2327.60009765625,2327.699951171875,2327.699951171875,2327.699951171875,2324.5,2299.199951171875,2359.800048828125
2024-07-04,2359.800048828125,2359.800048828125,2323.0,2327.60009765625,2327.699951171875,2327.699951171875,2327.699951171875,2324.5,2359.800048828125
2024-07-05,2388.5,2359.800048828125,2359.800048828125,2323.0,2327.60009765625,2327.699951171875,2327.699951171875,2327.699951171875,2388.5
2024-07-06,2388.5,2388.5,2359.800048828125,2359.800048828125,2323.0,2327.60009765625,2327.699951171875,2327.699951171875,2388.5
2024-07-07,2388.5,2388.5,2388.5,2359.800048828125,2359.800048828125,2323.0,2327.60009765625,2327.699951171875,2388.5
2024-07-08,2355.199951171875,2388.5,2388.5,2388.5,2359.800048828125,2359.800048828125,2323.0,2327.60009765625,2355.199951171875
2024-07-09,2360.10009765625,2355.199951171875,2388.5,2388.5,2388.5,2359.800048828125,2359.800048828125,2323.0,2360.10009765625
2024-07-10,2372.199951171875,2360.10009765625,2355.199951171875,2388.5,2388.5,2388.5,2359.800048828125,2359.800048828125,2372.199951171875
2024-07-11,2415.0,2372.199951171875,2360.10009765625,2355.199951171875,2388.5,2388.5,2388.5,2359.800048828125,2415.0
2024-07-12,2414.0,2415.0,2372.199951171875,2360.10009765625,2355.199951171875,2388.5,2388.5,2388.5,2414.0
2024-07-13,2414.0,2414.0,2415.0,2372.199951171875,2360.10009765625,2355.199951171875,2388.5,2388.5,2414.0
2024-07-14,2414.0,2414.0,2414.0,2415.0,2372.199951171875,2360.10009765625,2355.199951171875,2388.5,2414.0
2024-07-15,2422.89990234375,2414.0,2414.0,2414.0,2415.0,2372.199951171875,2360.10009765625,2355.199951171875,2422.89990234375
2024-07-16,2462.39990234375,2422.89990234375,2414.0,2414.0,2414.0,2415.0,2372.199951171875,2360.10009765625,2462.39990234375
2024-07-17,2454.800048828125,2462.39990234375,2422.89990234375,2414.0,2414.0,2414.0,2415.0,2372.199951171875,2454.800048828125
2024-07-18,2451.800048828125,2454.800048828125,2462.39990234375,2422.89990234375,2414.0,2414.0,2414.0,2415.0,2451.800048828125
2024-07-19,2395.5,2451.800048828125,2454.800048828125,2462.39990234375,2422.89990234375,2414.0,2414.0,2414.0,2395.5
2024-07-20,2395.5,2395.5,2451.800048828125,2454.800048828125,2462.39990234375,2422.89990234375,2414.0,2414.0,2395.5
2024-07-21,2395.5,2395.5,2395.5,2451.800048828125,2454.800048828125,2462.39990234375,2422.89990234375,2414.0,2395.5
2024-07-22,2392.0,2395.5,2395.5,2395.5,2451.800048828125,2454.800048828125,2462.39990234375,2422.89990234375,2392.0
2024-07-23,2404.60009765625,2392.0,2395.5,2395.5,2395.5,2451.800048828125,2454.800048828125,2462.39990234375,2404.60009765625
2024-07-24,2413.300048828125,2404.60009765625,2392.0,2395.5,2395.5,2395.5,2451.800048828125,2454.800048828125,2413.300048828125
2024-07-25,2351.89990234375,2413.300048828125,2404.60009765625,2392.0,2395.5,2395.5,2395.5,2451.800048828125,2351.89990234375
2024-07-26,2380.0,2351.89990234375,2413.300048828125,2404.60009765625,2392.0,2395.5,2395.5,2395.5,2380.0
2024-07-27,2380.0,2380.0,2351.89990234375,2413.300048828125,2404.60009765625,2392.0,2395.5,2395.5,2380.0
2024-07-28,2380.0,2380.0,2380.0,2351.89990234375,2413.300048828125,2404.60009765625,2392.0,2395.5,2380.0
2024-07-29,2377.300048828125,2380.0,2380.0,2380.0,2351.89990234375,2413.300048828125,2404.60009765625,2392.0,2377.300048828125
2024-07-30,2405.0,2377.300048828125,2380.0,2380.0,2380.0,2351.89990234375,2413.300048828125,2404.60009765625,2405.0
2024-07-31,2426.5,2405.0,2377.300048828125,2380.0,2380.0,2380.0,2351.89990234375,2413.300048828125,2426.5
2024-08-01,2435.0,2426.5,2405.0,2377.300048828125,2380.0,2380.0,2380.0,2351.89990234375,2435.0
2024-08-02,2425.699951171875,2435.0,2426.5,2405.0,2377.300048828125,2380.0,2380.0,2380.0,2425.699951171875
2024-08-03,2425.699951171875,2425.699951171875,2435.0,2426.5,2405.0,2377.300048828125,2380.0,2380.0,2425.699951171875
2024-08-04,2425.699951171875,2425.699951171875,2425.699951171875,2435.0,2426.5,2405.0,2377.300048828125,2380.0,2425.699951171875
2024-08-05,2401.699951171875,2425.699951171875,2425.699951171875,2425.699951171875,2435.0,2426.5,2405.0,2377.300048828125,2401.699951171875
2024-08-06,2389.10009765625,2401.699951171875,2425.699951171875,2425.699951171875,2425.699951171875,2435.0,2426.5,2405.0,2389.10009765625
2024-08-07,2390.5,2389.10009765625,2401.699951171875,2425.699951171875,2425.699951171875,2425.699951171875,2435.0,2426.5,2390.5
2024-08-08,2422.199951171875,2390.5,2389.10009765625,2401.699951171875,2425.699951171875,2425.699951171875,2425.699951171875,2435.0,2422.199951171875
2024-08-09,2432.10009765625,2422.199951171875,2390.5,2389.10009765625,2401.699951171875,2425.699951171875,2425.699951171875,2425.699951171875,2432.10009765625
2024-08-10,2432.10009765625,2432.10009765625,2422.199951171875,2390.5,2389.10009765625,2401.699951171875,2425.699951171875,2425.699951171875,2432.10009765625
2024-08-11,2432.10009765625,2432.10009765625,2432.10009765625,2422.199951171875,2390.5,2389.10009765625,2401.699951171875,2425.699951171875,2432.10009765625
2024-08-12,2462.39990234375,2432.10009765625,2432.10009765625,2432.10009765625,2422.199951171875,2390.5,2389.10009765625,2401.699951171875,2462.39990234375
2024-08-13,2466.699951171875,2462.39990234375,2432.10009765625,2432.10009765625,2432.10009765625,2422.199951171875,2390.5,2389.10009765625,2466.699951171875
2024-08-14,2439.39990234375,2466.699951171875,2462.39990234375,2432.10009765625,2432.10009765625,2432.10009765625,2422.199951171875,2390.5,2439.39990234375
2024-08-15,2453.10009765625,2439.39990234375,2466.699951171875,2462.39990234375,2432.10009765625,2432.10009765625,2432.10009765625,2422.199951171875,2453.10009765625
2024-08-16,2498.60009765625,2453.10009765625,2439.39990234375,2466.699951171875,2462.39990234375,2432.10009765625,2432.10009765625,2432.10009765625,2498.60009765625
2024-08-17,2498.60009765625,2498.60009765625,2453.10009765625,2439.39990234375,2466.699951171875,2462.39990234375,2432.10009765625,2432.10009765625,2498.60009765625
2024-08-18,2498.60009765625,2498.60009765625,2498.60009765625,2453.10009765625,2439.39990234375,2466.699951171875,2462.39990234375,2432.10009765625,2498.60009765625
2024-08-19,2501.800048828125,2498.60009765625,2498.60009765625,2498.60009765625,2453.10009765625,2439.39990234375,2466.699951171875,2462.39990234375,2501.800048828125
2024-08-20,2511.300048828125,2501.800048828125,2498.60009765625,2498.60009765625,2498.60009765625,2453.10009765625,2439.39990234375,2466.699951171875,2511.300048828125
2024-08-21,2508.39990234375,2511.300048828125,2501.800048828125,2498.60009765625,2498.60009765625,2498.60009765625,2453.10009765625,2439.39990234375,2508.39990234375
2024-08-22,2478.89990234375,2508.39990234375,2511.300048828125,2501.800048828125,2498.60009765625,2498.60009765625,2498.60009765625,2453.10009765625,2478.89990234375
2024-08-23,2508.39990234375,2478.89990234375,2508.39990234375,2511.300048828125,2501.800048828125,2498.60009765625,2498.60009765625,2498.60009765625,2508.39990234375
2024-08-24,2508.39990234375,2508.39990234375,2478.89990234375,2508.39990234375,2511.300048828125,2501.800048828125,2498.60009765625,2498.60009765625,2508.39990234375
2024-08-25,2508.39990234375,2508.39990234375,2508.39990234375,2478.89990234375,2508.39990234375,2511.300048828125,2501.800048828125,2498.60009765625,2508.39990234375
2024-08-26,2517.699951171875,2508.39990234375,2508.39990234375,2508.39990234375,2478.89990234375,2508.39990234375,2511.300048828125,2501.800048828125,2517.699951171875
2024-08-27,2516.0,2517.699951171875,2508.39990234375,2508.39990234375,2508.39990234375,2478.89990234375,2508.39990234375,2511.300048828125,2516.0
2024-08-28,2501.0,2516.0,2517.699951171875,2508.39990234375,2508.39990234375,2508.39990234375,2478.89990234375,2508.39990234375,2501.0
2024-08-29,2525.699951171875,2501.0,2516.0,2517.699951171875,2508.39990234375,2508.39990234375,2508.39990234375,2478.89990234375,2525.699951171875
2024-08-30,2493.800048828125,2525.699951171875,2501.0,2516.0,2517.699951171875,2508.39990234375,2508.39990234375,2508.39990234375,2493.800048828125
2024-08-31,2493.800048828125,2493.800048828125,2525.699951171875,2501.0,2516.0,2517.699951171875,2508.39990234375,2508.39990234375,2493.800048828125
2024-09-01,2493.800048828125,2493.800048828125,2493.800048828125,2525.699951171875,2501.0,2516.0,2517.699951171875,2508.39990234375,2493.800048828125
2024-09-02,2493.800048828125,2493.800048828125,2493.800048828125,2493.800048828125,2525.699951171875,2501.0,2516.0,2517.699951171875,2493.800048828125
2024-09-03,2489.89990234375,2493.800048828125,2493.800048828125,2493.800048828125,2493.800048828125,2525.699951171875,2501.0,2516.0,2489.89990234375
2024-09-04,2493.39990234375,2489.89990234375,2493.800048828125,2493.800048828125,2493.800048828125,2493.800048828125,2525.699951171875,2501.0,2493.39990234375
2024-09-05,2511.39990234375,2493.39990234375,2489.89990234375,2493.800048828125,2493.800048828125,2493.800048828125,2493.800048828125,2525.699951171875,2511.39990234375
2024-09-06,2493.5,2511.39990234375,2493.39990234375,2489.89990234375,2493.800048828125,2493.800048828125,2493.800048828125,2493.800048828125,2493.5
2024-09-07,2493.5,2493.5,2511.39990234375,2493.39990234375,2489.89990234375,2493.800048828125,2493.800048828125,2493.800048828125,2493.5
